task_id,model,compression_target,sample_size,interval_width_90,repeat_count,median_interval_width_90,group_count,pass_rate,observed_variance
HumanEval/78,z-ai/glm-4.7,2.0,1,0.0,1,,,1.0,0.0
HumanEval/78,z-ai/glm-4.7,,1,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-4.7,,2,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-5,0.25,1,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-5,0.25,2,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-5,0.5,1,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/78,z-ai/glm-5,0.5,2,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/78,z-ai/glm-5,0.5,3,0.6833333333333325,3,,,0.6666666666666666,0.22222222222222224
HumanEval/78,z-ai/glm-5,0.75,1,0.0,1,,,0.0,0.0
HumanEval/78,z-ai/glm-5,2.0,1,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-5,2.0,2,0.0,2,,,1.0,0.0
HumanEval/78,z-ai/glm-5,,1,0.0,3,,,1.0,0.0
HumanEval/78,z-ai/glm-5,,2,0.0,3,,,1.0,0.0
HumanEval/78,z-ai/glm-5,,3,0.0,3,,,1.0,0.0
HumanEval/79,deepseek/deepseek-chat-v3.1,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-chat-v3.1,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-chat-v3.1,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-chat-v3.1,,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,1.0,1,0.0,2,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,1.0,2,0.0,2,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v3.1-terminus,,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-flash,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-flash,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-flash,2.0,1,0.0,1,,,0.0,0.0
HumanEval/79,deepseek/deepseek-v4-flash,,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,0.75,1,1.0,2,,,0.5,0.25
HumanEval/79,deepseek/deepseek-v4-pro,0.75,2,1.0,2,,,0.5,0.25
HumanEval/79,deepseek/deepseek-v4-pro,1.0,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,2.0,1,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/79,deepseek/deepseek-v4-pro,2.0,2,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/79,deepseek/deepseek-v4-pro,2.0,3,0.6666666666666667,3,,,0.6666666666666666,0.22222222222222224
HumanEval/79,deepseek/deepseek-v4-pro,,1,0.0,2,,,1.0,0.0
HumanEval/79,deepseek/deepseek-v4-pro,,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,0.25,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,0.25,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,0.75,1,1.0,2,,,0.5,0.25
HumanEval/79,mistralai/codestral-2508,0.75,2,1.0,2,,,0.5,0.25
HumanEval/79,mistralai/codestral-2508,1.0,1,0.0,1,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,1.5,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,1.5,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,2.0,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,2.0,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/codestral-2508,,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,0.25,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,0.25,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,1.5,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,1.5,2,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,2.0,1,0.0,2,,,1.0,0.0
HumanEval/79,mistralai/mistral-large-2512,2.0,2,0.0,2,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2,0.75,1,0.0,2,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2,0.75,2,0.0,2,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2-0905,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2-0905,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2-0905,1.0,1,0.0,1,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2-0905,1.5,1,0.0,2,,,1.0,0.0
HumanEval/79,moonshotai/kimi-k2-0905,1.5,2,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,0.5,1,0.0,1,,,0.0,0.0
HumanEval/79,openai/gpt-5-nano,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,1.0,1,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,1.0,2,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,2.0,1,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-5-nano,2.0,2,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,1.0,1,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,1.0,2,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,1.0,3,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.1-codex-mini,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,0.25,1,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,0.25,2,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,0.25,3,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,1.0,1,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,1.0,2,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,1.0,3,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-5.4-nano,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.25,1,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.25,2,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.25,3,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.5,1,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.5,2,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.5,3,0.0,3,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,1.0,1,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,1.0,2,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,2.0,1,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,2.0,2,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,,1,0.0,2,,,1.0,0.0
HumanEval/79,openai/gpt-oss-120b,,2,0.0,2,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,0.5,1,0.0,2,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,0.5,2,0.0,2,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-flash,,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-next,0.25,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-next,0.5,1,0.0,1,,,0.0,0.0
HumanEval/79,qwen/qwen3-coder-next,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-next,1.0,1,0.0,1,,,1.0,0.0
HumanEval/79,qwen/qwen3-coder-next,,1,0.0,1,,,0.0,0.0
HumanEval/79,z-ai/glm-4.7,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,0.75,1,0.0,2,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,0.75,2,0.0,2,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,1.0,1,0.0,2,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,1.0,2,0.0,2,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,1.5,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,,1,0.0,3,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,,2,0.0,3,,,1.0,0.0
HumanEval/79,z-ai/glm-4.7,,3,0.0,3,,,1.0,0.0
HumanEval/79,z-ai/glm-5,0.5,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-5,0.75,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-5,1.0,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-5,2.0,1,0.0,1,,,1.0,0.0
HumanEval/79,z-ai/glm-5,,1,0.0,1,,,1.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,2.0,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,2.0,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-chat-v3.1,,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,1.0,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,1.0,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v3.1-terminus,,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-flash,0.25,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-flash,0.25,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-flash,0.5,1,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-flash,0.5,2,0.0,2,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-flash,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,deepseek/deepseek-v4-pro,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/codestral-2508,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/codestral-2508,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/codestral-2508,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/codestral-2508,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,2.0,1,0.0,3,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,2.0,2,0.0,3,,,0.0,0.0
HumanEval/8,mistralai/mistral-large-2512,2.0,3,0.0,3,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2,,1,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2,,2,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,0.25,1,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,0.25,2,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,2.0,1,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,2.0,2,0.0,2,,,0.0,0.0
HumanEval/8,moonshotai/kimi-k2-0905,,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,1.5,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,1.5,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,2.0,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,2.0,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5-nano,,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,0.25,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,0.25,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,0.5,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,0.5,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.1-codex-mini,,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,0.5,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,0.5,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,1.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,1.5,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,1.5,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-5.4-nano,,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,1.0,1,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,1.0,2,0.0,2,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,,1,0.0,3,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,,2,0.0,3,,,0.0,0.0
HumanEval/8,openai/gpt-oss-120b,,3,0.0,3,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,0.5,1,0.0,2,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,0.5,2,0.0,2,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,2.0,1,0.0,3,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,2.0,2,0.0,3,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,2.0,3,0.0,3,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-flash,,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-next,0.25,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-next,0.5,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-next,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,qwen/qwen3-coder-next,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,0.25,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,0.25,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,0.75,1,0.0,1,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,1.0,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,1.0,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,1.5,1,0.0,1,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,2.0,1,0.0,1,,,0.0,0.0
HumanEval/8,z-ai/glm-4.7,,1,0.0,1,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.25,1,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.25,2,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.25,3,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.5,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.5,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.75,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,0.75,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,1.0,1,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,1.0,2,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,1.0,3,0.0,3,,,0.0,0.0
HumanEval/8,z-ai/glm-5,1.5,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,1.5,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,2.0,1,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,2.0,2,0.0,2,,,0.0,0.0
HumanEval/8,z-ai/glm-5,,1,0.0,1,,,0.0,0.0
HumanEval/80,deepseek/deepseek-chat-v3.1,0.25,1,0.0,2,,,0.0,0.0
HumanEval/80,deepseek/deepseek-chat-v3.1,0.25,2,0.0,2,,,0.0,0.0
HumanEval/80,deepseek/deepseek-chat-v3.1,0.5,1,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-chat-v3.1,0.5,2,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-chat-v3.1,0.75,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-chat-v3.1,1.5,1,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-chat-v3.1,1.5,2,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-chat-v3.1,2.0,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-chat-v3.1,,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,0.25,1,0.0,1,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,0.5,1,0.0,1,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,0.75,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,1.0,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,1.5,1,0.0,1,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,2.0,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v3.1-terminus,,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,0.5,1,0.0,2,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,0.5,2,0.0,2,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,1.5,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,2.0,1,0.0,2,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,2.0,2,0.0,2,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-flash,,1,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/80,deepseek/deepseek-v4-flash,,2,1.0,3,,,0.6666666666666666,0.22222222222222224
HumanEval/80,deepseek/deepseek-v4-flash,,3,0.6833333333333325,3,,,0.6666666666666666,0.22222222222222224
HumanEval/80,deepseek/deepseek-v4-pro,0.25,1,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-v4-pro,0.25,2,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-v4-pro,0.5,1,0.0,1,,,0.0,0.0
HumanEval/80,deepseek/deepseek-v4-pro,0.75,1,0.0,1,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-pro,1.0,1,0.0,2,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-pro,1.0,2,0.0,2,,,1.0,0.0
HumanEval/80,deepseek/deepseek-v4-pro,,1,1.0,2,,,0.5,0.25
HumanEval/80,deepseek/deepseek-v4-pro,,2,1.0,2,,,0.5,0.25
HumanEval/80,mistralai/codestral-2508,0.25,1,0.0,1,,,1.0,0.0
HumanEval/80,mistralai/codestral-2508,0.5,1,0.0,1,,,1.0,0.0
HumanEval/80,mistralai/codestral-2508,1.0,1,1.0,2,,,0.5,0.25
HumanEval/80,mistralai/codestral-2508,1.0,2,1.0,2,,,0.5,0.25
HumanEval/80,mistralai/codestral-2508,1.5,1,0.0,1,,,1.0,0.0
HumanEval/80,mistralai/codestral-2508,2.0,1,0.0,1,,,0.0,0.0
HumanEval/80,mistralai/codestral-2508,,1,1.0,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/codestral-2508,,2,1.0,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/codestral-2508,,3,0.6666666666666666,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/mistral-large-2512,0.75,1,1.0,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/mistral-large-2512,0.75,2,1.0,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/mistral-large-2512,0.75,3,0.6666666666666666,3,,,0.3333333333333333,0.22222222222222224
HumanEval/80,mistralai/mistral-large-2512,1.0,1,0.0,1,,,1.0,0.0
HumanEval/80,mistralai/mistral-large-2512,2.0,1,0.0,1,,,1.0,0.0
HumanEval/80,mistralai/mistral-large-2512,,1,0.0,2,,,1.0,0.0
HumanEval/80,mistralai/mistral-large-2512,,2,0.0,2,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,0.25,1,0.0,2,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,0.25,2,0.0,2,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,0.5,1,1.0,2,,,0.5,0.25
HumanEval/80,moonshotai/kimi-k2,0.5,2,1.0,2,,,0.5,0.25
HumanEval/80,moonshotai/kimi-k2,0.75,1,0.0,1,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,1.0,1,0.0,1,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,1.5,1,0.0,1,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2,2.0,1,1.0,2,,,0.5,0.25
HumanEval/80,moonshotai/kimi-k2,2.0,2,1.0,2,,,0.5,0.25
HumanEval/80,moonshotai/kimi-k2,,1,0.0,1,,,1.0,0.0
HumanEval/80,moonshotai/kimi-k2-0905,0.25,1,0.0,1,,,0.0,0.0
